row_index,text,entity,role,ID
7246,sri mulyani sudah waktunya pensiun kemampuan untuk menganalisa dan ketajamannya terhadap keuangan sudah luntur umur tahun itu sudah masanya lansia terkena children syndrome dan alzheimer bubarkandpr,sri mulyani,PER,7686
7249,mereka yang menindas rakyat akan hancur oleh rakyat che guevara bubarkandpr bubarkansajadpr,che guevara,PER,7689
7252,bentar lagi muntjul surepay kang burhan burung hantu bahwasanya kinerja presiden meningkat pesat benar tidak teman teman dpr bubarkandpr revolusi senen anies,senen,PER,7692
7252,bentar lagi muntjul surepay kang burhan burung hantu bahwasanya kinerja presiden meningkat pesat benar tidak teman teman dpr bubarkandpr revolusi senen anies,anies,PER,7692
7257,sabar itu tidak bertepi dan tidak ada batas belajar sabar itu sepanjang hidup sampai akhir hayat chaos yang terjadi dan meninggalnya affan driver ojol hendaknya menjadi pelajaran berharga bagi dpr ri dalam berucap dan bersikap peluru tidak dapat memghentikan kemarahan masa bubarkandpr,affan driver ojol,PER,7697
7261,tidak tahu saja british broadcasting corporation dan jtbc sudah nayangin berita nya bubarkandpr scosummit2025 polisipembunuhrakyat,british broadcasting corporation,ORG,7701
7261,tidak tahu saja british broadcasting corporation dan jtbc sudah nayangin berita nya bubarkandpr scosummit2025 polisipembunuhrakyat,jtbc,ORG,7701
7266,ngono american eagle terus minimal pecatlah anggotamu masih resident advisor guno iku masih di kabur cool cantonese exclamation omong tok terus bayi kita in search of bubarkandprri,guno iku,PER,7707
7268,bubarkandprri polrimusuhbersama polisipembunuhrakyat bebaskan seluruh demonstran hentikan sikap represif sanksi tegas pembunuh affan sanksi tegas anggota dpr yang memicu kemarahan rakyat dpr adalah wakil rakyat seharusnya merakyat,affan,PER,7709
7269,tone deafnya kebangetan bubarkandprri indonesiagelap dprbebannegara,tone deaf,PER,7710
7271,indonesia berduka you allah affan meninggal dilindas polisipembunuh acab1312 mungkinkah prabowo keluarkan dekrit bubarkandpr gara gara dpr ri goblok dan asal bacot halte senen dibakar,allah affan,PER,7712
7271,indonesia berduka you allah affan meninggal dilindas polisipembunuh acab1312 mungkinkah prabowo keluarkan dekrit bubarkandpr gara gara dpr ri goblok dan asal bacot halte senen dibakar,prabowo,PER,7712
7281,apa yang kamu janjikan janji seribu bahasa kamu ucapkan pintu terbuka untuk rakyat tapi kamu taruh beton dan pintu tertutup dan tikus tikus dpr tidak berani hadapi rakyat kamu sendiri syahroni eko patrio uya kuya narfa hanya bisa joget dan tidur bubarkandprri ini yang pantas,syahroni eko patrio,PER,7722
7281,apa yang kamu janjikan janji seribu bahasa kamu ucapkan pintu terbuka untuk rakyat tapi kamu taruh beton dan pintu tertutup dan tikus tikus dpr tidak berani hadapi rakyat kamu sendiri syahroni eko patrio uya kuya narfa hanya bisa joget dan tidur bubarkandprri ini yang pantas,uya kuya narfa,PER,7722
7288,you allah tinggal something or someone good buat kalian yang lagi demo di dpr ri aparat nya juga bukan melindungi rakyat malah membunuh mengambil nyawa kakak affan bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7729
7289,kalau ada influencer di medsos yang mulai kampanye dengan narasi damai berarti sudah menerima endorse juta yang dibayar dari pajak kalian bubarkandpr harga mati resetindonesia,resetindonesia,ORG,7730
7291,jangankan aku yang manusia biasa jauh dari kata baik kamado tanjiro juga najis najis lihat pemerintah ri bubarkandpr polisipembunuhrakyat,kamado tanjiro,PER,7732
7292,you allah bisa tidak sih di kasih hukuman ke aparat yang sudah ngambil nyawa kakak affan bapak prabowo dan gibran tolong indonesia ini bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7733
7292,you allah bisa tidak sih di kasih hukuman ke aparat yang sudah ngambil nyawa kakak affan bapak prabowo dan gibran tolong indonesia ini bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,prabowo,PER,7733
7292,you allah bisa tidak sih di kasih hukuman ke aparat yang sudah ngambil nyawa kakak affan bapak prabowo dan gibran tolong indonesia ini bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,gibran,PER,7733
7293,nasib kontras dua bersaudara eliano dikabarkan merapat ke persib bandung dengan status pinjaman sementara tijjani makin gemilang di premier league affan polisipembunuh you allah indonesia gfawakeconcertd1 gemini fourth ke sebuah future bubarkandpr acab1312 prabowo mundur,eliano,PER,7734
7293,nasib kontras dua bersaudara eliano dikabarkan merapat ke persib bandung dengan status pinjaman sementara tijjani makin gemilang di premier league affan polisipembunuh you allah indonesia gfawakeconcertd1 gemini fourth ke sebuah future bubarkandpr acab1312 prabowo mundur,persib bandung,ORG,7734
7293,nasib kontras dua bersaudara eliano dikabarkan merapat ke persib bandung dengan status pinjaman sementara tijjani makin gemilang di premier league affan polisipembunuh you allah indonesia gfawakeconcertd1 gemini fourth ke sebuah future bubarkandpr acab1312 prabowo mundur,tijjani,PER,7734
7293,nasib kontras dua bersaudara eliano dikabarkan merapat ke persib bandung dengan status pinjaman sementara tijjani makin gemilang di premier league affan polisipembunuh you allah indonesia gfawakeconcertd1 gemini fourth ke sebuah future bubarkandpr acab1312 prabowo mundur,prabowo,PER,7734
7294,tinggal something or someone good you buat kalian yang ikut demo soalnya aparat ini seperti binatang sudah ngambil nyawa kakak affan bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7735
7295,information aksi makassar hari ini keramat unhas dan unismuh bergerak hari ini setelah duhur tidak usah keluar teman polisipembunuhrakyat bubarkandpr dprdewanpenindasrakyat dprbubar dpr ri,unismuh,ORG,7736
7296,stop it betina sampah ini lagi tebar janji surga sampah nya lagi masih ada yang mau percaya kalau hiya berarti yang stop it sahrini sampah itu bilang ada benernya juga kamu memang bodoh sedunia affankurniawan bubarkandpr copotkapolri kapolrisampah gantungkapolri,sahrini,PER,7737
7296,stop it betina sampah ini lagi tebar janji surga sampah nya lagi masih ada yang mau percaya kalau hiya berarti yang stop it sahrini sampah itu bilang ada benernya juga kamu memang bodoh sedunia affankurniawan bubarkandpr copotkapolri kapolrisampah gantungkapolri,affankurniawan bubarkandpr,PER,7737
7298,bapak prabowo dan gibran harus ikut andil supaya indonesia ini tetap terjaga demokrasinya dan berikan arahan ke aparat juga jangan asal bunuh ojol jadi teringat kakak affan bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,prabowo,PER,7739
7298,bapak prabowo dan gibran harus ikut andil supaya indonesia ini tetap terjaga demokrasinya dan berikan arahan ke aparat juga jangan asal bunuh ojol jadi teringat kakak affan bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,gibran,PER,7739
7298,bapak prabowo dan gibran harus ikut andil supaya indonesia ini tetap terjaga demokrasinya dan berikan arahan ke aparat juga jangan asal bunuh ojol jadi teringat kakak affan bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7739
7299,orang tidak ada otak memangnya masih pantas hidup goblok mendarah daging kamu saja lebih memilih maju dan lindes orang yang tidak tahu apa apa sudah sepantasnya nyawa dibayar nyawa bubarkandpr polisipembunuhrakyat,lindes,PER,7741
7302,tahu tidak dpr ri dan dprd itulah provokator biang masalah di nkri bubarkandpr bubarkandprsontoloyo dprbebannegara acab1312 prabowo subianto indonesia dilindas ojol jatinegara asean mundur bodoh bangsat bacot susi pudjiastuti yenny wahid,##sontoloyo,PER,7744
7302,tahu tidak dpr ri dan dprd itulah provokator biang masalah di nkri bubarkandpr bubarkandprsontoloyo dprbebannegara acab1312 prabowo subianto indonesia dilindas ojol jatinegara asean mundur bodoh bangsat bacot susi pudjiastuti yenny wahid,dprbebannegara,PER,7744
7302,tahu tidak dpr ri dan dprd itulah provokator biang masalah di nkri bubarkandpr bubarkandprsontoloyo dprbebannegara acab1312 prabowo subianto indonesia dilindas ojol jatinegara asean mundur bodoh bangsat bacot susi pudjiastuti yenny wahid,prabowo subianto,PER,7744
7302,tahu tidak dpr ri dan dprd itulah provokator biang masalah di nkri bubarkandpr bubarkandprsontoloyo dprbebannegara acab1312 prabowo subianto indonesia dilindas ojol jatinegara asean mundur bodoh bangsat bacot susi pudjiastuti yenny wahid,bacot susi pudjiastuti,PER,7744
7302,tahu tidak dpr ri dan dprd itulah provokator biang masalah di nkri bubarkandpr bubarkandprsontoloyo dprbebannegara acab1312 prabowo subianto indonesia dilindas ojol jatinegara asean mundur bodoh bangsat bacot susi pudjiastuti yenny wahid,yenny wahid,PER,7744
7311,bapak prabowo dan gibran tolongin indonesia ini supaya tidak hancur you allah semoga orang yang mengzholimi kakak affan dapat karmanya dpr ri di bubarkan saja bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,prabowo,PER,7754
7311,bapak prabowo dan gibran tolongin indonesia ini supaya tidak hancur you allah semoga orang yang mengzholimi kakak affan dapat karmanya dpr ri di bubarkan saja bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,gibran,PER,7754
7311,bapak prabowo dan gibran tolongin indonesia ini supaya tidak hancur you allah semoga orang yang mengzholimi kakak affan dapat karmanya dpr ri di bubarkan saja bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7754
7315,beberapa hari di indonesia ini sedang kacau karena ada demo you allah tolong jaga orang yang sedang demo dan buat kakak affan terima kasih untuk perjuanganmu bubarkandpr resetindonesia polisipembunuh polisipembunuhrakyat brimob chaos kaburajadulu dprbebannegara,affan,PER,7758
7316,pecat sekarang juga dari dpr uya seperti eko patrio dedi sitorus ahmad sahroni bubarkandpr ganti kapolri terlalu banyak kerugian dan kekacauan yang ditimbulkan kalian partai penguasa dan ketua jangan pakai lama chaos polisipembunuhrakyat dpr ri,eko patrio,PER,7759
7316,pecat sekarang juga dari dpr uya seperti eko patrio dedi sitorus ahmad sahroni bubarkandpr ganti kapolri terlalu banyak kerugian dan kekacauan yang ditimbulkan kalian partai penguasa dan ketua jangan pakai lama chaos polisipembunuhrakyat dpr ri,dedi sitorus,PER,7759
7316,pecat sekarang juga dari dpr uya seperti eko patrio dedi sitorus ahmad sahroni bubarkandpr ganti kapolri terlalu banyak kerugian dan kekacauan yang ditimbulkan kalian partai penguasa dan ketua jangan pakai lama chaos polisipembunuhrakyat dpr ri,ahmad sahroni,PER,7759
7317,aduh gibran di suruh mundur dalam waktu hari oleh jaringan advokat gibran mundur bubarkandpr acab1312 polisipembunuhrakyat,aduh gibran,PER,7760
7317,aduh gibran di suruh mundur dalam waktu hari oleh jaringan advokat gibran mundur bubarkandpr acab1312 polisipembunuhrakyat,gibran,PER,7760
7319,disaat pemerintah seenak jidat nurunin kategori miskin yang sehari hanya 20rb malah mereka naikim gaji dpr yang rakus itu 3jt sehari mereka ini pure murni bodoh atau menantang masyarakat dprbubar dprbebannegara bubarkandpr,nurunin,PER,7762
7328,bubarkandprri sonyoloyo ini wakil siapa you,sonyoloyo,PER,7771
7336,orgil thepolicekillingcivilians indonesiagelap bubarkandpr,thepolicekillingcivilians,ORG,7780
7339,aku mau bagi di tapi ignorant aku tapi di salah satunya enggak bisa di akses anjing video ini kacauu thepolicekillingcivilians indonesiagelap bubarkandpr,thepolicekillingcivilians,ORG,7783
7347,percayalah seharian kamu akan buruk atau sial kalau pagi pagi buka kiss diawali dengan foto sahronibahlilgemoy bubarkandpr 1312acab resetindonesia,sahronibahlilgemoy,PER,7791
7352,bapak ibuprofen yang disana tidak sadar diri tidak tahu diri tidak sadar posisi bahwa mereka sebenarnya adalah bawahan rakyat mereka bekerja untuk rakyat jadi kalau kami mau kalian turun turun kalau mau memperkaya diri silakan jadi pengusaha bukan anggota dpr bubarkandpr,bapak ibuprofen,PER,7796
7354,tidak tahu malu thepolicekillingcivilians indonesiagelap bubarkandpr,thepolicekillingcivilians,ORG,7799
7357,indonesia butuh sosok seperti zang hey hi cukup licik untuk mengalahkan tikus berdasi tapi berhati bersih untuk tetap berpihak pada rakyat dprri indonesia bubarkandpr,zang hey hi,PER,7802
7358,presiden prabowo subianto bersama seskab teddy indra wijaya dan jajarannya mendatangi rumah duka negara menyatakan bela sungkawa mendalam atas meninggalnya affan saat terjadi demo bubarkandpr pemerintah akan bertanggung jawab atas kehidupan orang tua kakak juga adik mendiang,prabowo subianto,PER,7803
7358,presiden prabowo subianto bersama seskab teddy indra wijaya dan jajarannya mendatangi rumah duka negara menyatakan bela sungkawa mendalam atas meninggalnya affan saat terjadi demo bubarkandpr pemerintah akan bertanggung jawab atas kehidupan orang tua kakak juga adik mendiang,teddy indra wijaya,PER,7803
7358,presiden prabowo subianto bersama seskab teddy indra wijaya dan jajarannya mendatangi rumah duka negara menyatakan bela sungkawa mendalam atas meninggalnya affan saat terjadi demo bubarkandpr pemerintah akan bertanggung jawab atas kehidupan orang tua kakak juga adik mendiang,affan,PER,7803
7360,hampir semua anggota dpr hidup hedon mana bisa menyerap aspirasi rakyat bubarkandprri,hedon,PER,7805
7364,bubarkandpr melihat demo di seluruh indonesia kita bisa melihat bagaimana kekecewaan rakyat yang senang hanya pejabat,bubarkandpr,PER,7809
7372,arogansi mulyono dalam mengelola apbn untuk kepentingan politiknya serta meningkatnya utang negara dan korupsi apbn adalah faktor utama terjadinya kesenjangan sosial dan kemiskinan copotkapolrilistyosigit bubarkandprri adilijokowi,mulyono,PER,7819
7372,arogansi mulyono dalam mengelola apbn untuk kepentingan politiknya serta meningkatnya utang negara dan korupsi apbn adalah faktor utama terjadinya kesenjangan sosial dan kemiskinan copotkapolrilistyosigit bubarkandprri adilijokowi,bubarkandprri adilijokowi,PER,7819
7373,sekarang dpr sudah tidak butuh pelawak pecat eko patrio dan uya kuya bubarkandprri,eko patrio,PER,7820
7373,sekarang dpr sudah tidak butuh pelawak pecat eko patrio dan uya kuya bubarkandprri,uya kuya,PER,7820
7378,eko patrio uya kuya sahroni sebaiknya kalian mundur dari dpr apa yang kalian cari aspirasi rakyat mana yang kalian wakili bubarkandprri,eko patrio,PER,7825
7378,eko patrio uya kuya sahroni sebaiknya kalian mundur dari dpr apa yang kalian cari aspirasi rakyat mana yang kalian wakili bubarkandprri,uya kuya sahroni,PER,7825
7380,oke flatulence oke flatulence anak orang dilindas gedung dprd dpr ri presiden prabowo hiya kuya mundur ojol affan dilindas polisipembunuh polisipembunuhrakyat bubarkandpr,prabowo hiya kuya,PER,7827
7383,lihat berita harini sudah enggak bisa berkata apa apa lagi cukup istigfar ajadah sumpah mau maki maki pun itu pejabat dongo enggak bakal dengar anwy bubarkandprri acab1312 polisimusuhbersama,harini,PER,7830
7387,senua anggota dpr perlu dinjak dinjak bubarkandprsontoloyo bubarkandprri copotkapolri makzulkanfufufafa,##fufufafa,PER,7834
7391,kejadian chaos di berbagai provinsi kabupaten kota di seluruh indonesia berawal dari kebijakan prabowo untuk paralytic dpr ri bangsat bubarkandpr,prabowo,PER,7838
7392,dukung bubarkan dpr dhewan anjing tidak berguna indonesiacemas bubarkandprri dhewananjingtidakberguna,indonesiacemas,ORG,7839
7393,you betul puan segera lah kamu berbenah dpr akan segera di bubarkan bubarkandprri bubarkandpr bubarkandpr,puan,PER,7840
7394,sorry if already posted diganti sama gibran sesuai sama skenario nya raja jawa ada isu bubarkandpr tinggal ditunggangi salahkan prabowo lengserkan ganti mantap tolong angkat aku jadi penasihat politik fufufafa,gibran,PER,7841
7394,sorry if already posted diganti sama gibran sesuai sama skenario nya raja jawa ada isu bubarkandpr tinggal ditunggangi salahkan prabowo lengserkan ganti mantap tolong angkat aku jadi penasihat politik fufufafa,prabowo,PER,7841
7396,kelihatannya serius sangat kali ini dprbubar dprd bubarkandprsontoloyo bubarkandprri,##prsontoloyo,PER,7843
7400,haruskah kita panggil naruto bubarkandprri dprbubar trendingnews bubarkandprsontoloyo,naruto,PER,7847
7400,haruskah kita panggil naruto bubarkandprri dprbubar trendingnews bubarkandprsontoloyo,##prsontoloyo,PER,7847
